timestamp,product_name,expiry_date,quantity,unit_price,channel,payment_method,discount,final price
Sun Apr 09 00:00:00 EET 2023,Pastry - Banana Tea Loaf,Sat May 20 00:00:00 EET 2023,7,174.86,App, Visa, 13.1145, 161.74550000000002
Thu Mar 23 00:00:00 EET 2023,Broom And Brush Rack Black,Fri Mar 31 00:00:00 EET 2023,12,236.64,Store, Visa, 34.3128, 202.32719999999998
Fri May 05 00:00:00 EET 2023,Fish - Bones,Thu Jul 06 00:00:00 EET 2023,5,194.87,Store, Cash, 0.5, 194.37
Sat Apr 22 00:00:00 EET 2023,Pie Shell - 5,Mon May 01 00:00:00 EET 2023,7,182.98,Store, Visa, 23.7874, 159.1926
Wed Apr 05 00:00:00 EET 2023,Wine - White Colubia Cresh,Sun Apr 23 00:00:00 EET 2023,16,142.82,App, Visa, 22.8512, 119.96879999999999
Sun Apr 30 00:00:00 EET 2023,Celery Root,Mon May 08 00:00:00 EET 2023,10,6.28,App, Visa, 1.0048, 5.2752
Wed Mar 22 00:00:00 EET 2023,Longos - Greek Salad,Sun Jun 11 00:00:00 EET 2023,8,86.7,App, Visa, 6.5024999999999995, 80.1975
Mon Mar 13 00:00:00 EET 2023,Puree - Raspberry,Sun Mar 19 00:00:00 EET 2023,16,13.46,Store, Cash, 2.2882000000000002, 11.171800000000001
Tue Apr 11 00:00:00 EET 2023,Calvados - Boulard,Thu Apr 13 00:00:00 EET 2023,4,228.68,App, Visa, 37.7322, 190.9478
Fri Apr 14 00:00:00 EET 2023,Scampi Tail,Wed Jun 21 00:00:00 EET 2023,14,187.9,Store, Cash, 7.076500000000001, 180.8235
Thu Apr 20 00:00:00 EET 2023,Island Oasis - Ice Cream Mix,Mon May 15 00:00:00 EET 2023,10,123.17,App, Visa, 10.46945, 112.70055
Mon May 01 00:00:00 EET 2023,Plasticforkblack,Mon Jul 17 00:00:00 EET 2023,17,162.91,Store, Cash, 8.6455, 154.2645
Sat Mar 18 00:00:00 EET 2023,Bread - 10 Grain Parisian,Thu Apr 13 00:00:00 EET 2023,3,228.82,Store, Cash, 5.0764, 223.7436
Mon Mar 27 00:00:00 EET 2023,Kale - Red,Tue Apr 11 00:00:00 EET 2023,4,218.31,Store, Cash, 16.87325, 201.43675000000002
Mon Mar 13 00:00:00 EET 2023,Wine - Casillero Deldiablo,Sat May 27 00:00:00 EET 2023,7,22.82,Store, Cash, 1.141, 21.679000000000002
Sat Apr 08 00:00:00 EET 2023,Maintenance Removal Charge,Fri May 19 00:00:00 EET 2023,16,197.57,Store, Cash, 10.3785, 187.1915
Sat Mar 18 00:00:00 EET 2023,Tea - Mint,Tue Apr 18 00:00:00 EET 2023,13,156.99,Store, Cash, 5.994650000000001, 150.99535
Sat Apr 22 00:00:00 EET 2023,Cookie - Oreo 100x2,Wed May 03 00:00:00 EET 2023,16,145.35,App, Visa, 28.34325, 117.00675
Thu May 11 00:00:00 EET 2023,Compound - Pear,Thu Jun 15 00:00:00 EET 2023,12,16.86,Store, Cash, 1.0901, 15.7699
Sun Apr 09 00:00:00 EET 2023,The Pop Shoppe Pinapple,Sat Jun 24 00:00:00 EET 2023,15,28.4,Store, Visa, 2.13, 26.27
Tue Apr 11 00:00:00 EET 2023,Tarragon - Primerba Paste,Thu May 04 00:00:00 EET 2023,12,4.44,Store, Visa, 0.6554, 3.7846
Mon Apr 24 00:00:00 EET 2023,Straw - Regular,Fri May 19 00:00:00 EET 2023,13,167.1,Store, Cash, 10.026, 157.07399999999998
Wed Mar 22 00:00:00 EET 2023,Mussels - Cultivated,Fri Apr 28 00:00:00 EET 2023,9,155.12,Store, Visa, 7.756, 147.364
Sat Apr 15 00:00:00 EET 2023,Beef - Top Butt Aaa,Mon May 29 00:00:00 EET 2023,7,75.8,App, Visa, 5.6850000000000005, 70.115
Sun Apr 23 00:00:00 EET 2023,Beer - Sleemans Honey Brown,Fri Apr 28 00:00:00 EET 2023,9,195.62,Store, Visa, 29.343, 166.27700000000002
Wed Apr 26 00:00:00 EET 2023,Bread - Pumpernickle Rounds,Sat Apr 29 00:00:00 EET 2023,16,30.8,Store, Cash, 5.698, 25.102
Sat Apr 08 00:00:00 EET 2023,Cheese - Cheddar With Claret,Fri Jun 09 00:00:00 EET 2023,12,171.33,Store, Cash, 14.563050000000002, 156.76695
Tue Apr 25 00:00:00 EET 2023,Orange Roughy 6/8 Oz,Thu Jul 06 00:00:00 EET 2023,3,144.86,Store, Cash, 0.5, 144.36
Thu May 11 00:00:00 EET 2023,Quiche Assorted,Mon Jun 19 00:00:00 EET 2023,13,194.39,Store, Cash, 7.30365, 187.08634999999998
Tue May 09 00:00:00 EET 2023,Cherries - Fresh,Thu Jul 27 00:00:00 EET 2023,9,86.3,App, Visa, 6.4725, 79.8275
Sat Apr 01 00:00:00 EET 2023,Appetizer - Cheese Bites,Wed May 24 00:00:00 EET 2023,6,127.16,App, Visa, 9.536999999999999, 117.62299999999999
Wed Apr 05 00:00:00 EET 2023,Wine - Barossa Valley Estate,Tue Jul 04 00:00:00 EET 2023,16,166.47,Store, Visa, 12.48525, 153.98475
Sun Apr 30 00:00:00 EET 2023,External Supplier,Thu Jun 15 00:00:00 EET 2023,10,177.68,App, Visa, 15.102800000000002, 162.5772
Fri Mar 17 00:00:00 EET 2023,The Pop Shoppe Pinapple,Thu Apr 06 00:00:00 EET 2023,1,62.58,App, Visa, 4.693499999999999, 57.8865
Wed Apr 05 00:00:00 EET 2023,Wine - Red Gallo Merlot,Wed May 10 00:00:00 EET 2023,15,210.55,Store, Visa, 15.791250000000002, 194.75875000000002
Mon Mar 20 00:00:00 EET 2023,Beef - Top Butt Aaa,Sat May 06 00:00:00 EET 2023,3,103.91,Store, Cash, 0.5, 103.41
Wed Apr 12 00:00:00 EET 2023,Yoghurt Tubes,Fri Apr 28 00:00:00 EET 2023,3,172.6,Store, Cash, 12.582, 160.018
Mon Apr 24 00:00:00 EET 2023,Fudge - Chocolate Fudge,Sun Jul 23 00:00:00 EET 2023,4,9.43,Store, Visa, 0.73575, 8.69425
Sat Apr 15 00:00:00 EET 2023,Pickles - Gherkins,Sun Jun 11 00:00:00 EET 2023,3,187.3,Store, Cash, 0.5, 186.8
Sat Mar 25 00:00:00 EET 2023,Chef Hat 25cm,Sun Apr 02 00:00:00 EET 2023,10,126.81,Store, Visa, 18.38745, 108.42255
Mon Mar 20 00:00:00 EET 2023,Wheat - Soft Kernal Of Wheat,Sat May 13 00:00:00 EET 2023,4,132.78,Store, Cash, 0.5, 132.28
Sat Mar 25 00:00:00 EET 2023,Soup - Campbells Chili Veg,Fri Jun 02 00:00:00 EET 2023,14,88.34,Store, Cash, 3.5919000000000003, 84.74810000000001
Sat Apr 01 00:00:00 EET 2023,Bread - Granary Small Pull,Thu May 04 00:00:00 EET 2023,13,149.45,Store, Visa, 8.967, 140.48299999999998
Sun Mar 26 00:00:00 EET 2023,Bananas,Mon Jun 05 00:00:00 EET 2023,13,103.36,Store, Visa, 6.201600000000001, 97.1584
Sat Apr 01 00:00:00 EET 2023,Glaze - Apricot,Tue May 16 00:00:00 EET 2023,16,29.3,Store, Cash, 1.965, 27.335
Sun Apr 02 00:00:00 EET 2023,Wine - Taylors Reserve,Tue Jun 20 00:00:00 EET 2023,16,51.5,Store, Visa, 3.8625000000000003, 47.6375
Fri Mar 31 00:00:00 EET 2023,Cheese - Havarti Salsa,Tue May 09 00:00:00 EET 2023,7,37.1,Store, Cash, 2.7825, 34.3175
Thu May 11 00:00:00 EET 2023,Nori Sea Weed - Gold Label,Fri Jun 30 00:00:00 EET 2023,15,217.08,App, Visa, 27.135000000000005, 189.945
Thu Mar 23 00:00:00 EET 2023,Wine La Vielle Ferme Cote Du,Mon May 01 00:00:00 EET 2023,16,179.99,Store, Cash, 13.499250000000002, 166.49075000000002
Sat Apr 22 00:00:00 EET 2023,Coffee - Frthy Coffee Crisp,Mon Jun 05 00:00:00 EET 2023,11,155.69,App, Visa, 17.1259, 138.5641
Thu Apr 20 00:00:00 EET 2023,Marjoram - Dried Rubbed,Tue Jun 13 00:00:00 EET 2023,2,25.33,App, Visa, 1.2665, 24.063499999999998
Tue May 09 00:00:00 EET 2023,The Pop Shoppe Pinapple,Fri May 19 00:00:00 EET 2023,16,148.54,Store, Cash, 22.281, 126.25899999999999
Sun Apr 09 00:00:00 EET 2023,Crawfish,Sat Apr 22 00:00:00 EET 2023,11,173.66,Store, Cash, 20.839199999999998, 152.8208
Thu Apr 06 00:00:00 EET 2023,Pork - Bacon Double Smoked,Thu Jun 22 00:00:00 EET 2023,2,108.18,Store, Visa, 3.2045000000000003, 104.97550000000001
Mon May 08 00:00:00 EET 2023,Beer - Upper Canada Light,Fri Jun 09 00:00:00 EET 2023,3,137.12,App, Visa, 6.856, 130.264
Tue May 02 00:00:00 EET 2023,Napkin - Beverge White 2 - Ply,Mon Jun 05 00:00:00 EET 2023,12,133.32,App, Visa, 14.6652, 118.6548
Mon Mar 13 00:00:00 EET 2023,Wine - Vineland Estate Semi - Dry,Tue May 23 00:00:00 EET 2023,13,154.59,Store, Visa, 9.275400000000001, 145.3146
Mon Apr 17 00:00:00 EET 2023,Scrubbie - Scotchbrite Hand Pad,Fri Jun 16 00:00:00 EET 2023,9,130.41,Store, Cash, 3.76025, 126.64975
Mon Apr 03 00:00:00 EET 2023,Kellogs Raisan Bran Bars,Thu May 04 00:00:00 EET 2023,1,49.13,Store, Visa, 1.72825, 47.40175
Sat Apr 29 00:00:00 EET 2023,Wine - Rubyport,Sun May 14 00:00:00 EET 2023,10,236.91,App, Visa, 29.613750000000003, 207.29625
Wed Mar 15 00:00:00 EET 2023,Pumpkin,Fri Mar 24 00:00:00 EET 2023,7,154.67,Store, Visa, 20.1071, 134.56289999999998
Thu May 11 00:00:00 EET 2023,Brandy Cherry - Mcguinness,Fri Jun 23 00:00:00 EET 2023,10,118.87,App, Visa, 10.103950000000001, 108.76605
Fri Mar 17 00:00:00 EET 2023,Wine - Soave Folonari,Tue Mar 28 00:00:00 EET 2023,1,123.96,Store, Cash, 14.8752, 109.0848
Tue Apr 11 00:00:00 EET 2023,Tomatoes - Cherry,Tue Jun 13 00:00:00 EET 2023,6,22.32,Store, Cash, 1.058, 21.262
Wed Apr 05 00:00:00 EET 2023,Mousse - Banana Chocolate,Fri Jun 09 00:00:00 EET 2023,9,194.32,App, Visa, 14.574, 179.74599999999998
Mon Mar 13 00:00:00 EET 2023,Cheese - Brick With Pepper,Fri Mar 31 00:00:00 EET 2023,1,122.85,Store, Cash, 13.513499999999999, 109.3365
Mon Apr 03 00:00:00 EET 2023,Flour - Chickpea,Sun May 14 00:00:00 EET 2023,4,11.43,Store, Visa, 0.78575, 10.64425
Mon Apr 24 00:00:00 EET 2023,Tart Shells - Savory 2,Thu Jul 20 00:00:00 EET 2023,8,107.87,Store, Cash, 3.19675, 104.67325000000001
Mon Apr 10 00:00:00 EET 2023,Clams - Bay,Mon Apr 17 00:00:00 EET 2023,8,225.63,App, Visa, 37.22895, 188.40105
Sat May 06 00:00:00 EET 2023,Honey - Comb,Wed Jun 14 00:00:00 EET 2023,13,122.33,Store, Cash, 4.78155, 117.54845
Thu Apr 27 00:00:00 EET 2023,Thyme - Dried,Thu Jul 20 00:00:00 EET 2023,11,189.65,Store, Cash, 7.1377500000000005, 182.51225
Thu May 04 00:00:00 EET 2023,V8 Splash Strawberry Kiwi,Sun Jul 02 00:00:00 EET 2023,12,222.58,Store, Cash, 8.290300000000002, 214.2897
Thu Apr 13 00:00:00 EET 2023,Jameson Irish Whiskey,Fri Jun 30 00:00:00 EET 2023,17,100.98,App, Visa, 15.147000000000002, 85.833
Wed Apr 05 00:00:00 EET 2023,Lemonade - Pineapple Passion,Fri May 12 00:00:00 EET 2023,7,59.74,Store, Cash, 1.9935, 57.746500000000005
Thu Mar 16 00:00:00 EET 2023,Coconut - Creamed Pure,Tue Apr 11 00:00:00 EET 2023,14,179.51,App, Visa, 19.7461, 159.76389999999998
Thu May 04 00:00:00 EET 2023,Pepper - Chillies Crushed,Sat Jul 08 00:00:00 EET 2023,14,177.57,App, Visa, 19.5327, 158.0373
Sat Apr 22 00:00:00 EET 2023,Petit Baguette,Thu Jun 01 00:00:00 EET 2023,2,184.09,App, Visa, 9.204500000000001, 174.8855
Thu Mar 23 00:00:00 EET 2023,Juice - Apple 500 Ml,Wed Apr 19 00:00:00 EET 2023,1,148.21,Store, Cash, 2.72315, 145.48685
Sun Apr 02 00:00:00 EET 2023,Onions - Spanish,Sat May 06 00:00:00 EET 2023,15,147.93,Store, Cash, 7.8965000000000005, 140.0335
Thu Mar 16 00:00:00 EET 2023,Wine - Carmenere Casillero Del,Wed Apr 12 00:00:00 EET 2023,3,64.07,App, Visa, 3.2035, 60.866499999999995
Wed May 10 00:00:00 EET 2023,Chips Potato All Dressed - 43g,Thu Jun 08 00:00:00 EET 2023,16,34.82,Store, Cash, 2.241, 32.579
Sun Apr 30 00:00:00 EET 2023,Pastrami,Wed Jul 19 00:00:00 EET 2023,1,153.31,Store, Cash, 0.5, 152.81
Sat Apr 29 00:00:00 EET 2023,Sobe - Green Tea,Fri Jul 28 00:00:00 EET 2023,6,43.28,Store, Visa, 2.164, 41.116
Thu Apr 20 00:00:00 EET 2023,Cheese - La Sauvagine,Fri May 26 00:00:00 EET 2023,15,212.0,Store, Cash, 21.200000000000003, 190.8
Wed Mar 15 00:00:00 EET 2023,Jicama,Fri May 05 00:00:00 EET 2023,10,236.23,Store, Cash, 8.76805, 227.46195
Sun Apr 30 00:00:00 EET 2023,Wine - Sicilia Igt Nero Avola,Sun May 28 00:00:00 EET 2023,4,199.37,App, Visa, 9.9685, 189.4015
Mon Mar 13 00:00:00 EET 2023,Ginger - Crystalized,Tue May 09 00:00:00 EET 2023,6,112.72,Store, Cash, 3.318, 109.402
Fri Apr 28 00:00:00 EET 2023,Blue Curacao - Marie Brizard,Mon Jun 05 00:00:00 EET 2023,13,83.43,Store, Visa, 5.005800000000001, 78.42420000000001
Fri May 05 00:00:00 EET 2023,Pail - 15l White With Handle,Tue Jun 06 00:00:00 EET 2023,11,232.62,Store, Visa, 13.9572, 218.6628
Thu Apr 06 00:00:00 EET 2023,Pork - Kidney,Thu Jun 01 00:00:00 EET 2023,17,190.32,Store, Cash, 10.016, 180.304
Sat Apr 01 00:00:00 EET 2023,Table Cloth - 53x69 Colour,Fri Jun 16 00:00:00 EET 2023,3,3.83,App, Visa, 0.1915, 3.6385
Wed Apr 05 00:00:00 EET 2023,Ostrich - Prime Cut,Sun Jun 04 00:00:00 EET 2023,13,39.62,App, Visa, 4.3582, 35.261799999999994
Sat Mar 25 00:00:00 EET 2023,Potatoes - Peeled,Thu Jun 22 00:00:00 EET 2023,3,110.03,Store, Cash, 0.5, 109.53
Mon Mar 27 00:00:00 EET 2023,Fish - Artic Char Cold Smoked,Wed May 17 00:00:00 EET 2023,1,135.58,Store, Visa, 3.8895000000000004, 131.69050000000001
Mon Apr 10 00:00:00 EET 2023,Oil - Canola,Wed May 24 00:00:00 EET 2023,12,171.54,Store, Visa, 10.2924, 161.24759999999998
Fri Apr 28 00:00:00 EET 2023,Bread - English Muffin,Sun Jun 18 00:00:00 EET 2023,7,247.0,Store, Visa, 12.350000000000001, 234.65
Wed Mar 15 00:00:00 EET 2023,Table Cloth 120 Round White,Fri Jun 02 00:00:00 EET 2023,17,114.51,App, Visa, 17.1765, 97.3335
Wed May 03 00:00:00 EET 2023,Pork Ham Prager,Sun Jul 16 00:00:00 EET 2023,11,38.62,App, Visa, 4.2482, 34.3718
Sat Mar 18 00:00:00 EET 2023,Dc - Frozen Momji,Sun Apr 23 00:00:00 EET 2023,12,228.91,App, Visa, 25.180100000000003, 203.7299
Thu Apr 06 00:00:00 EET 2023,Yeast Dry - Fermipan,Sun May 14 00:00:00 EET 2023,3,173.94,Store, Cash, 0.5, 173.44
Sat Apr 29 00:00:00 EET 2023,Veal Inside - Provimi,Fri Jul 28 00:00:00 EET 2023,11,4.73,Store, Cash, 0.6655500000000001, 4.064450000000001
Fri Apr 07 00:00:00 EET 2023,Pepper - Chillies Crushed,Thu Jun 01 00:00:00 EET 2023,1,70.85,App, Visa, 3.5425, 67.30749999999999
Mon Apr 24 00:00:00 EET 2023,Chef Hat 20cm,Thu May 25 00:00:00 EET 2023,2,25.15,Store, Visa, 1.1287500000000001, 24.02125
Mon May 08 00:00:00 EET 2023,Oil - Olive Extra Virgin,Fri Jul 28 00:00:00 EET 2023,16,24.09,App, Visa, 3.6135, 20.4765
Sat Apr 01 00:00:00 EET 2023,Basil - Thai,Fri May 05 00:00:00 EET 2023,4,237.09,Store, Visa, 6.427250000000001, 230.66275000000002
Sat Apr 08 00:00:00 EET 2023,Fennel - Seeds,Mon Jun 12 00:00:00 EET 2023,6,216.99,Store, Cash, 5.92475, 211.06525000000002
Wed Apr 12 00:00:00 EET 2023,Gingerale - Schweppes 355 Ml,Thu Apr 27 00:00:00 EET 2023,3,11.12,App, Visa, 1.1119999999999999, 10.008
Tue Mar 14 00:00:00 EET 2023,Duck - Whole,Sat May 06 00:00:00 EET 2023,17,161.92,Store, Cash, 8.596, 153.32399999999998
Sun Apr 23 00:00:00 EET 2023,Truffle - Whole Black Peeled,Wed May 03 00:00:00 EET 2023,7,200.92,Store, Visa, 25.115, 175.80499999999998
Fri Mar 17 00:00:00 EET 2023,Lobak,Thu Jun 01 00:00:00 EET 2023,1,123.8,Store, Cash, 0.5, 123.3
Wed Apr 19 00:00:00 EET 2023,Pasta - Linguini Dry,Sun Jun 25 00:00:00 EET 2023,8,95.68,Store, Cash, 2.8920000000000003, 92.78800000000001
Sat Apr 29 00:00:00 EET 2023,Plate Foam Laminated 9in Blk,Sat May 13 00:00:00 EET 2023,10,214.18,Store, Cash, 24.6307, 189.54930000000002
Tue Mar 14 00:00:00 EET 2023,Pasta - Penne Lisce Dry,Mon May 15 00:00:00 EET 2023,5,83.36,Store, Cash, 0.5, 82.86
Tue Mar 28 00:00:00 EET 2023,Chocolate - Milk Callets,Mon Apr 24 00:00:00 EET 2023,3,54.68,Store, Cash, 1.3201999999999998, 53.3598
Sat Apr 01 00:00:00 EET 2023,Bagel - Ched Chs Presliced,Wed May 10 00:00:00 EET 2023,4,143.13,Store, Cash, 0.5, 142.63
Thu Mar 16 00:00:00 EET 2023,Horseradish Root,Wed Mar 22 00:00:00 EET 2023,14,140.21,App, Visa, 27.34095, 112.86905000000002
Tue Apr 25 00:00:00 EET 2023,Bamboo Shoots - Sliced,Mon May 22 00:00:00 EET 2023,17,4.37,App, Visa, 0.6555000000000001, 3.7145
Thu May 04 00:00:00 EET 2023,Sauce - Oyster,Wed Aug 02 00:00:00 EET 2023,1,171.96,Store, Visa, 4.799, 167.161
Thu Mar 30 00:00:00 EET 2023,Cotton Wet Mop 16 Oz,Sat May 27 00:00:00 EET 2023,4,206.75,Store, Cash, 0.5, 206.25
Thu Apr 13 00:00:00 EET 2023,Cheese - Marble,Thu May 11 00:00:00 EET 2023,11,95.2,Store, Cash, 8.092, 87.108
Tue Apr 11 00:00:00 EET 2023,Wine - Cotes Du Rhone Parallele,Thu May 04 00:00:00 EET 2023,7,249.5,App, Visa, 21.2075, 228.2925
Fri Apr 14 00:00:00 EET 2023,Mop Head - Cotton 24 Oz,Sun Jul 09 00:00:00 EET 2023,15,103.03,Store, Visa, 7.727250000000001, 95.30275
Mon Apr 24 00:00:00 EET 2023,Eggwhite Frozen,Sat Jul 15 00:00:00 EET 2023,14,239.98,Store, Visa, 14.398800000000001, 225.5812
Sat Apr 08 00:00:00 EET 2023,Truffle Cups - Brown,Wed May 24 00:00:00 EET 2023,5,151.69,Store, Visa, 4.29225, 147.39775
Mon Apr 17 00:00:00 EET 2023,Muskox - French Rack,Fri Jun 09 00:00:00 EET 2023,10,61.34,App, Visa, 5.213900000000001, 56.1261
Wed May 10 00:00:00 EET 2023,Sprite Diet - 355ml,Mon May 15 00:00:00 EET 2023,17,4.52,Store, Cash, 1.065, 3.4549999999999996
Fri Mar 31 00:00:00 EET 2023,Burger Veggie,Tue Jun 20 00:00:00 EET 2023,10,119.32,Store, Visa, 7.1592, 112.1608
Tue Apr 25 00:00:00 EET 2023,Food Colouring - Orange,Thu Jun 22 00:00:00 EET 2023,12,110.22,App, Visa, 12.124200000000002, 98.0958
Sun Apr 09 00:00:00 EET 2023,Truffle Cups - White Paper,Tue May 30 00:00:00 EET 2023,11,191.82,App, Visa, 21.100199999999997, 170.7198
Thu May 04 00:00:00 EET 2023,Ostrich - Prime Cut,Sat Jul 01 00:00:00 EET 2023,7,249.79,App, Visa, 18.73425, 231.05575
Tue Apr 04 00:00:00 EET 2023,Sole - Iqf,Sat Jun 24 00:00:00 EET 2023,17,235.06,App, Visa, 35.259, 199.801
Sat May 06 00:00:00 EET 2023,Muffin Batt - Carrot Spice,Wed Jun 14 00:00:00 EET 2023,3,43.01,Store, Cash, 0.5, 42.51
Sat Mar 18 00:00:00 EET 2023,Pork - Chop Frenched,Sat Apr 29 00:00:00 EET 2023,11,56.66,Store, Cash, 2.4831000000000003, 54.176899999999996
Sun May 07 00:00:00 EET 2023,Bread - Roll Whole Wheat,Wed May 31 00:00:00 EET 2023,9,163.09,Store, Visa, 8.96995, 154.12005
Sun Apr 02 00:00:00 EET 2023,Island Oasis - Peach Daiquiri,Wed May 17 00:00:00 EET 2023,15,199.42,Store, Visa, 14.9565, 184.46349999999998
Mon Apr 17 00:00:00 EET 2023,Cheese - Gouda,Thu May 18 00:00:00 EET 2023,1,214.08,App, Visa, 16.056, 198.024
Thu Apr 06 00:00:00 EET 2023,Food Colouring - Green,Sun Jun 18 00:00:00 EET 2023,3,244.82,App, Visa, 12.241, 232.579
Mon Mar 27 00:00:00 EET 2023,Bread - White Sliced,Tue Jun 13 00:00:00 EET 2023,11,3.7,App, Visa, 0.40700000000000003, 3.293
Mon May 01 00:00:00 EET 2023,Parsley - Fresh,Thu Jul 20 00:00:00 EET 2023,12,174.57,App, Visa, 19.2027, 155.3673
Wed Mar 22 00:00:00 EET 2023,Pop - Club Soda Can,Wed Apr 26 00:00:00 EET 2023,2,199.86,Store, Cash, 0.5, 199.36
Thu Apr 06 00:00:00 EET 2023,Muffin Hinge 117n,Mon Jul 03 00:00:00 EET 2023,3,23.57,App, Visa, 1.1785, 22.3915
Fri Mar 31 00:00:00 EET 2023,Hipnotiq Liquor,Wed May 10 00:00:00 EET 2023,1,132.92,Store, Visa, 3.823, 129.09699999999998
Sat Mar 18 00:00:00 EET 2023,Jameson - Irish Whiskey,Fri Apr 14 00:00:00 EET 2023,10,94.05,App, Visa, 7.99425, 86.05575
Sun Mar 19 00:00:00 EET 2023,Peas Snow,Sat May 06 00:00:00 EET 2023,12,201.55,Store, Cash, 7.5542500000000015, 193.99575000000002
Tue Mar 14 00:00:00 EET 2023,Soup - Knorr Ministrone,Tue May 30 00:00:00 EET 2023,7,166.86,App, Visa, 12.514500000000002, 154.34550000000002
Wed Apr 26 00:00:00 EET 2023,Soup Campbells Split Pea And Ham,Tue Jul 25 00:00:00 EET 2023,6,88.86,App, Visa, 6.6645, 82.1955
Fri Mar 17 00:00:00 EET 2023,Beef - Ox Tongue,Thu Jun 15 00:00:00 EET 2023,9,41.68,Store, Visa, 2.084, 39.596
Fri Apr 14 00:00:00 EET 2023,Water - Aquafina Vitamin,Fri May 05 00:00:00 EET 2023,3,173.65,Store, Cash, 8.314250000000001, 165.33575000000002
Fri May 12 00:00:00 EET 2023,Sesame Seed,Thu Jun 22 00:00:00 EET 2023,5,227.34,Store, Visa, 6.1835, 221.1565
Fri Mar 17 00:00:00 EET 2023,Wine - Soave Folonari,Wed May 10 00:00:00 EET 2023,11,158.85,Store, Visa, 9.531, 149.319
Tue Apr 25 00:00:00 EET 2023,Pork - Ham Hocks - Smoked,Sun Jul 16 00:00:00 EET 2023,6,142.45,App, Visa, 10.68375, 131.76624999999999
Fri Mar 31 00:00:00 EET 2023,Cheese - Woolwich Goat Log,Fri Jun 02 00:00:00 EET 2023,15,213.3,Store, Cash, 21.330000000000002, 191.97
Fri Apr 14 00:00:00 EET 2023,Bread - Roll Calabrese,Tue Jul 04 00:00:00 EET 2023,11,21.13,App, Visa, 2.3243, 18.805699999999998
Mon Mar 27 00:00:00 EET 2023,Pork - Smoked Back Bacon,Wed Apr 26 00:00:00 EET 2023,10,221.82,App, Visa, 18.8547, 202.96529999999998
Mon Mar 20 00:00:00 EET 2023,Compound - Raspberry,Wed May 17 00:00:00 EET 2023,17,105.46,Store, Visa, 7.9094999999999995, 97.5505
Wed Mar 15 00:00:00 EET 2023,Mousse - Banana Chocolate,Sun Jun 04 00:00:00 EET 2023,5,117.79,App, Visa, 5.889500000000001, 111.90050000000001
Thu Apr 20 00:00:00 EET 2023,Flour - Chickpea,Sun May 07 00:00:00 EET 2023,6,175.29,Store, Visa, 15.7761, 159.51389999999998
Mon Mar 27 00:00:00 EET 2023,Wine - Baron De Rothschild,Sun May 14 00:00:00 EET 2023,16,230.14,Store, Cash, 17.2605, 212.87949999999998
Thu May 11 00:00:00 EET 2023,Tart Shells - Savory 3,Tue Aug 08 00:00:00 EET 2023,10,91.41,App, Visa, 7.76985, 83.64014999999999
Wed Mar 15 00:00:00 EET 2023,Gelatine Leaves - Envelopes,Wed Jun 07 00:00:00 EET 2023,4,154.74,Store, Cash, 0.5, 154.24
Wed May 03 00:00:00 EET 2023,Soup - Campbells Beef Barley,Thu May 25 00:00:00 EET 2023,7,11.2,App, Visa, 1.008, 10.192
Mon Mar 20 00:00:00 EET 2023,Sugar - Sweet N Low Individual,Fri Mar 24 00:00:00 EET 2023,1,176.87,Store, Cash, 23.4931, 153.3769
Wed Apr 05 00:00:00 EET 2023,Flour - Fast / Rapid,Sun May 14 00:00:00 EET 2023,3,196.76,Store, Cash, 0.5, 196.26
Tue May 09 00:00:00 EET 2023,Flower - Leather Leaf Fern,Thu Jul 27 00:00:00 EET 2023,8,108.89,Store, Cash, 3.2222500000000003, 105.66775
Tue Mar 21 00:00:00 EET 2023,Potatoes - Mini Red,Wed Jun 14 00:00:00 EET 2023,17,19.03,Store, Cash, 1.4515000000000002, 17.578500000000002
Thu Mar 16 00:00:00 EET 2023,Cheese - Brick With Pepper,Mon Apr 10 00:00:00 EET 2023,7,179.52,App, Visa, 17.952, 161.568
Thu Mar 30 00:00:00 EET 2023,Tea - Decaf 1 Cup,Sat Apr 15 00:00:00 EET 2023,5,44.48,Store, Cash, 3.6135999999999995, 40.8664
Sun Apr 02 00:00:00 EET 2023,Wine - Prosecco Valdobienne,Tue Apr 25 00:00:00 EET 2023,12,175.86,App, Visa, 19.3446, 156.5154
Sat Mar 18 00:00:00 EET 2023,Wonton Wrappers,Sat May 06 00:00:00 EET 2023,17,245.21,App, Visa, 36.7815, 208.4285
Thu Mar 23 00:00:00 EET 2023,Oranges,Sun Apr 30 00:00:00 EET 2023,16,168.9,App, Visa, 25.335, 143.565
Mon May 01 00:00:00 EET 2023,Vodka - Smirnoff,Fri May 19 00:00:00 EET 2023,6,22.11,Store, Cash, 1.87935, 20.23065
Thu May 11 00:00:00 EET 2023,Doilies - 7 Paper,Tue Jun 20 00:00:00 EET 2023,14,114.09,App, Visa, 12.549900000000001, 101.5401
Wed Apr 26 00:00:00 EET 2023,Sauce - Vodka Blush,Sat Jun 17 00:00:00 EET 2023,17,11.78,App, Visa, 1.767, 10.013
Tue Mar 28 00:00:00 EET 2023,Fruit Salad Deluxe,Wed Jun 14 00:00:00 EET 2023,12,121.28,Store, Cash, 4.744800000000001, 116.5352
Mon Mar 20 00:00:00 EET 2023,Tray - 16in Rnd Blk,Tue May 09 00:00:00 EET 2023,6,167.8,Store, Visa, 8.39, 159.41000000000003
